Assets Type,InstanceID,Path,Tag,Description,bbox_min_meters,bbox_max_meters
IndustrialPart,IndustrialPart.l.36,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/M036.usd,DNA:D_{J}(cb),"Functional Features: This object is a fastening or securing component. Functionally, it is used to lock, clamp, space, or connect mechanical parts so that assemblies remain stable under vibration, repeated service, and positioning loads. It is suitable for machine frames, brackets, bearing seats, modular fixtures, robotic tools, and maintenance assemblies where quick installation and dependable mechanical retention are required.
Visual Features: Visually, the model presents a gray cylindrical sleeve fastener with large rectangular side cutouts, a thick wall, and a smooth circular bore. The material appears to be steel, brass, aluminum, or dark coated metal, with machined holes, threads, ribs, pins, and robust matte surfaces designed for repeated tightening and service. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.04185900092124939, -0.0418579988181591, -0.033413998782634735)","(0.04185900092124939, 0.0418579988181591, 0.042785998433828354)"
IndustrialPart,IndustrialPart.l.37,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/M037.usd,DNA:D_{J}(cc),"Functional Features: This object is a flange or mounting interface component. Functionally, it provides a rigid bolted connection between shafts, housings, pipes, bearings, or machine modules while helping maintain coaxial alignment and load transfer. It is suitable for motor mounts, rotary assemblies, pipeline joints, gearboxes, fixture bases, and industrial equipment frames that require repeatable assembly and accurate positioning.
Visual Features: Visually, the model presents a blue rectangular flange block with two top holes, chamfered edges, and flat machined faces. The material appears to be machined metal, often aluminum or steel, with smooth circular bores, flat bolting faces, chamfered edges, and satin or polished surfaces suited to precise mounting. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.038100000470876694, -0.038100000470876694, -0.02208000048995018)","(0.038100000470876694, 0.038100000470876694, 0.028720000758767128)"
IndustrialPart,IndustrialPart.l.38,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/M038.usd,DNA:D_{J}(cd),"Functional Features: This object is an industrial valve or flow-control component. Functionally, it is used to guide, open, close, or regulate air, liquid, coolant, or hydraulic media in automated equipment. It is suitable for pneumatic circuits, hydraulic stations, cooling loops, test benches, and production machines where controlled flow direction, sealing, and serviceable pipe connections are required.
Visual Features: Visually, the model presents a gray round valve manifold with several threaded side ports, metal nuts, a flat top hole pattern, and a compact cylindrical body. The material appears to combine machined brass, steel, or dark coated metal, with threaded collars, smooth cylindrical sealing surfaces, and semi-gloss finishes that suggest pressure-rated industrial use. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.03302000090479851, -0.019005000591278076, -0.03148199990391731)","(0.03302000090479851, 0.01800299994647503, 0.040424998849630356)"
IndustrialPart,IndustrialPart.l.39,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/M039.usd,DNA:D_{J}(ce),"Functional Features: This object is a flange or mounting interface component. Functionally, it provides a rigid bolted connection between shafts, housings, pipes, bearings, or machine modules while helping maintain coaxial alignment and load transfer. It is suitable for motor mounts, rotary assemblies, pipeline joints, gearboxes, fixture bases, and industrial equipment frames that require repeatable assembly and accurate positioning.
Visual Features: Visually, the model presents a white annular flange ring with a large central hole, layered circular steps, and a clean smooth rim. The material appears to be machined metal, often aluminum or steel, with smooth circular bores, flat bolting faces, chamfered edges, and satin or polished surfaces suited to precise mounting. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.035999998450279236, -0.013667000457644463, -0.03599900007247925)","(0.035999998450279236, 0.013333000242710114, 0.03599900007247925)"
IndustrialPart,IndustrialPart.l.40,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/M040.usd,DNA:D_{J}(cf),"Functional Features: This object is an industrial valve or flow-control component. Functionally, it is used to guide, open, close, or regulate air, liquid, coolant, or hydraulic media in automated equipment. It is suitable for pneumatic circuits, hydraulic stations, cooling loops, test benches, and production machines where controlled flow direction, sealing, and serviceable pipe connections are required.
Visual Features: Visually, the model presents a gold Y-shaped valve body with flanged circular ends, branch outlet, raised flow arrow, and ringed connector collars. The material appears to combine machined brass, steel, or dark coated metal, with threaded collars, smooth cylindrical sealing surfaces, and semi-gloss finishes that suggest pressure-rated industrial use. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.027845999225974083, -0.041025999933481216, -0.015087000094354153)","(0.035277001559734344, 0.025474000722169876, 0.014913000166416168)"
IndustrialPart,IndustrialPart.l.41,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/M041.usd,DNA:D_{J}(cg),"Functional Features: This object is an industrial fixture or clamping component. Functionally, it is used to locate, support, press, or align workpieces and auxiliary modules so that machining, assembly, inspection, and robotic handling can be repeated with stable positioning. It is suitable for machine tools, assembly jigs, palletized workstations, inspection benches, and maintenance fixtures where parts need constrained motion, clear mounting references, and reliable mechanical support.
Visual Features: Visually, the model presents a white upright angle bracket with a round top saddle, circular side holes, and a slotted mounting base. The material appears to be machined steel, aluminum, or coated engineering metal, with matte to semi-gloss faces, chamfered edges, and visible bolt holes that make mounting and adjustment points easy to identify. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.02587199956178665, -0.018929999321699142, -0.012552999891340733)","(0.020527999848127365, 0.04757000133395195, 0.026247000321745872)"
IndustrialPart,IndustrialPart.l.42,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/M042.usd,DNA:D_{J}(ch),"Functional Features: This object is an industrial valve or flow-control component. Functionally, it is used to guide, open, close, or regulate air, liquid, coolant, or hydraulic media in automated equipment. It is suitable for pneumatic circuits, hydraulic stations, cooling loops, test benches, and production machines where controlled flow direction, sealing, and serviceable pipe connections are required.
Visual Features: Visually, the model presents a gray cylindrical valve or actuator body with a black front plate, small fittings, top block, and round side hardware. The material appears to combine machined brass, steel, or dark coated metal, with threaded collars, smooth cylindrical sealing surfaces, and semi-gloss finishes that suggest pressure-rated industrial use. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.027780000120401382, -0.02898400090634823, -0.011752000078558922)","(0.02721099928021431, 0.03680500015616417, 0.020441999658942223)"
IndustrialPart,IndustrialPart.l.43,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/M043.usd,DNA:D_{J}(ci),"Functional Features: This object is an electronic enclosure or protective housing. Functionally, it is used to hold sensors, circuit boards, connectors, lamps, or small control modules while protecting them from dust, incidental impact, and handling damage. It is suitable for automation cabinets, robotic end effectors, inspection devices, warehouse equipment, and embedded machine-control stations where electronics need a compact protective shell.
Visual Features: Visually, the model presents a black circular electronic cover with a flat round face, squared central recess, and dark matte outer body. The material appears to be molded plastic, translucent resin, or coated metal, with smooth walls, rounded corners, shallow recesses, and clean molded or machined surfaces for compact device packaging. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.03099999949336052, -0.03099999949336052, -0.007000000216066837)","(0.03099999949336052, 0.03099999949336052, 0.02800000086426735)"
IndustrialPart,IndustrialPart.l.44,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/M044.usd,DNA:D_{J}(cj),"Functional Features: This object is a fan or airflow component. Functionally, it moves air for cooling, ventilation, or thermal management of electronic and mechanical equipment. It is suitable for control cabinets, motor housings, power modules, sensor enclosures, and compact industrial devices where heat removal and steady airflow are necessary.
Visual Features: Visually, the model presents a square axial fan frame with a circular hub, four broad blades, corner screw holes, and a dark gray molded housing. The material appears to be dark molded plastic or coated lightweight metal, with broad blades, a square frame, screw holes, and a matte surface suited to airflow hardware. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.029999999329447746, -0.029999999329447746, -0.01252800039947033)","(0.029999999329447746, 0.029999999329447746, 0.012872000224888325)"
IndustrialPart,IndustrialPart.l.45,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/M045.usd,DNA:D_{J}(ck),"Functional Features: This object is an industrial fixture or clamping component. Functionally, it is used to locate, support, press, or align workpieces and auxiliary modules so that machining, assembly, inspection, and robotic handling can be repeated with stable positioning. It is suitable for machine tools, assembly jigs, palletized workstations, inspection benches, and maintenance fixtures where parts need constrained motion, clear mounting references, and reliable mechanical support.
Visual Features: Visually, the model presents a white upright eye bracket with a circular through-hole, vertical plate, and slotted base for bolt adjustment. The material appears to be machined steel, aluminum, or coated engineering metal, with matte to semi-gloss faces, chamfered edges, and visible bolt holes that make mounting and adjustment points easy to identify. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.016499999910593033, -0.019607000052928925, -0.006761999800801277)","(0.016499999910593033, 0.03689299896359444, 0.01423799991607666)"
IndustrialPart,IndustrialPart.l.46,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/M046.usd,DNA:D_{J}(cl),"Functional Features: This object is an industrial fixture or clamping component. Functionally, it is used to locate, support, press, or align workpieces and auxiliary modules so that machining, assembly, inspection, and robotic handling can be repeated with stable positioning. It is suitable for machine tools, assembly jigs, palletized workstations, inspection benches, and maintenance fixtures where parts need constrained motion, clear mounting references, and reliable mechanical support.
Visual Features: Visually, the model presents a white bent angle fixture made from plate-like sections with long slots, circular holes, and sharply folded side walls. The material appears to be machined steel, aluminum, or coated engineering metal, with matte to semi-gloss faces, chamfered edges, and visible bolt holes that make mounting and adjustment points easy to identify. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.038676001131534576, -0.015405000187456608, -0.020250000059604645)","(0.017123999074101448, 0.027994999662041664, 0.019750000908970833)"
IndustrialPart,IndustrialPart.l.47,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/M047.usd,DNA:D_{J}(cm),"Functional Features: This object is an industrial fixture or clamping component. Functionally, it is used to locate, support, press, or align workpieces and auxiliary modules so that machining, assembly, inspection, and robotic handling can be repeated with stable positioning. It is suitable for machine tools, assembly jigs, palletized workstations, inspection benches, and maintenance fixtures where parts need constrained motion, clear mounting references, and reliable mechanical support.
Visual Features: Visually, the model presents a pale purple vise-like block with a central channel, top bore, side holes, and a contrasting dark inner insert. The material appears to be machined steel, aluminum, or coated engineering metal, with matte to semi-gloss faces, chamfered edges, and visible bolt holes that make mounting and adjustment points easy to identify. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.013244000263512135, -0.01196100004017353, -0.026823999360203743)","(0.024755999445915222, 0.019238999113440514, 0.028176000341773033)"
IndustrialPart,IndustrialPart.l.48,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/M048.usd,DNA:D_{J}(cn),"Functional Features: This object is an industrial fixture or clamping component. Functionally, it is used to locate, support, press, or align workpieces and auxiliary modules so that machining, assembly, inspection, and robotic handling can be repeated with stable positioning. It is suitable for machine tools, assembly jigs, palletized workstations, inspection benches, and maintenance fixtures where parts need constrained motion, clear mounting references, and reliable mechanical support.
Visual Features: Visually, the model presents a white stepped clamp block with a large top bore, side circular hole, lower rectangular cutout, and flat shoulder faces. The material appears to be machined steel, aluminum, or coated engineering metal, with matte to semi-gloss faces, chamfered edges, and visible bolt holes that make mounting and adjustment points easy to identify. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.02723100036382675, -0.015518000349402428, -0.029457999393343925)","(0.027768999338150024, 0.031182000413537025, 0.019541999325156212)"
IndustrialPart,IndustrialPart.l.49,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/M049.usd,DNA:D_{J}(co),"Functional Features: This object is an industrial fixture or clamping component. Functionally, it is used to locate, support, press, or align workpieces and auxiliary modules so that machining, assembly, inspection, and robotic handling can be repeated with stable positioning. It is suitable for machine tools, assembly jigs, palletized workstations, inspection benches, and maintenance fixtures where parts need constrained motion, clear mounting references, and reliable mechanical support.
Visual Features: Visually, the model presents a white vertical pillar clamp with a square top plate, tall rectangular body, and a slotted lower mounting foot. The material appears to be machined steel, aluminum, or coated engineering metal, with matte to semi-gloss faces, chamfered edges, and visible bolt holes that make mounting and adjustment points easy to identify. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.010892000049352646, -0.026009999215602875, -0.009999999776482582)","(0.0191079992800951, 0.02848999947309494, 0.009999999776482582)"
IndustrialPart,IndustrialPart.l.50,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/M050.usd,DNA:D_{J}(cp),"Functional Features: This object is a flange or mounting interface component. Functionally, it provides a rigid bolted connection between shafts, housings, pipes, bearings, or machine modules while helping maintain coaxial alignment and load transfer. It is suitable for motor mounts, rotary assemblies, pipeline joints, gearboxes, fixture bases, and industrial equipment frames that require repeatable assembly and accurate positioning.
Visual Features: Visually, the model presents a black rectangular flange block with multiple circular counterbores of different diameters and softly rounded edges. The material appears to be machined metal, often aluminum or steel, with smooth circular bores, flat bolting faces, chamfered edges, and satin or polished surfaces suited to precise mounting. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.022518999874591827, -0.01691400073468685, -0.02250000089406967)","(0.022481000050902367, 0.01808599941432476, 0.02250000089406967)"
IndustrialPart,IndustrialPart.m.1,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/N098.usd,DNA:D_{J}(cq),"Functional Features: This object is an industrial fixture or clamping component. Functionally, it is used to locate, support, press, or align workpieces and auxiliary modules so that machining, assembly, inspection, and robotic handling can be repeated with stable positioning. It is suitable for machine tools, assembly jigs, palletized workstations, inspection benches, and maintenance fixtures where parts need constrained motion, clear mounting references, and reliable mechanical support.
Visual Features: Visually, the model presents a blue-gray rail clamp with twin adjustment screws, small gears, a central threaded insert, and layered sliding plates. The material appears to be machined steel, aluminum, or coated engineering metal, with matte to semi-gloss faces, chamfered edges, and visible bolt holes that make mounting and adjustment points easy to identify. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.12450099736452103, -0.04320000112056732, -0.045396000146865845)","(0.12314900010824203, 0.06328900158405304, 0.04667900130152702)"
IndustrialPart,IndustrialPart.m.2,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/N099.usd,DNA:D_{J}(cr),"Functional Features: This object is an industrial fixture or clamping component. Functionally, it is used to locate, support, press, or align workpieces and auxiliary modules so that machining, assembly, inspection, and robotic handling can be repeated with stable positioning. It is suitable for machine tools, assembly jigs, palletized workstations, inspection benches, and maintenance fixtures where parts need constrained motion, clear mounting references, and reliable mechanical support.
Visual Features: Visually, the model presents a light gray hinge clamp plate with a central circular boss, side cylindrical ears, and several bolt holes. The material appears to be machined steel, aluminum, or coated engineering metal, with matte to semi-gloss faces, chamfered edges, and visible bolt holes that make mounting and adjustment points easy to identify. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.055904000997543335, -0.04595300182700157, -0.04606600105762482)","(0.0422700010240078, 0.07204700261354446, 0.07193399965763092)"
IndustrialPart,IndustrialPart.m.3,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/N100.usd,DNA:D_{J}(cs),"Functional Features: This object is a fastening or securing component. Functionally, it is used to lock, clamp, space, or connect mechanical parts so that assemblies remain stable under vibration, repeated service, and positioning loads. It is suitable for machine frames, brackets, bearing seats, modular fixtures, robotic tools, and maintenance assemblies where quick installation and dependable mechanical retention are required.
Visual Features: Visually, the model presents a black fastener coupling with a rectangular flange, projecting cylindrical shaft, and nested circular connector details. The material appears to be steel, brass, aluminum, or dark coated metal, with machined holes, threads, ribs, pins, and robust matte surfaces designed for repeated tightening and service. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.04115099832415581, -0.026669999584555626, -0.051392000168561935)","(0.041145000606775284, 0.026669999584555626, 0.0564580000936985)"
IndustrialPart,IndustrialPart.n.1,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T051.usd,DNA:D_{J}(ct),"Functional Features: This object is an industrial fixture or clamping component. Functionally, it is used to locate, support, press, or align workpieces and auxiliary modules so that machining, assembly, inspection, and robotic handling can be repeated with stable positioning. It is suitable for machine tools, assembly jigs, palletized workstations, inspection benches, and maintenance fixtures where parts need constrained motion, clear mounting references, and reliable mechanical support.
Visual Features: Visually, the model presents a dark blue elongated locating rail with an upright end block, a semicircular rear lug, several raised pins, and small countersunk holes along the top face. The material appears to be machined steel, aluminum, or coated engineering metal, with matte to semi-gloss faces, chamfered edges, and visible bolt holes that make mounting and adjustment points easy to identify. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.15535800158977509, -0.03272100165486336, -0.02935199998319149)","(0.18246200680732727, 0.06395100057125092, 0.01639300025999546)"
IndustrialPart,IndustrialPart.n.2,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T052.usd,DNA:D_{J}(cu),"Functional Features: This object is an industrial fixture or clamping component. Functionally, it is used to locate, support, press, or align workpieces and auxiliary modules so that machining, assembly, inspection, and robotic handling can be repeated with stable positioning. It is suitable for machine tools, assembly jigs, palletized workstations, inspection benches, and maintenance fixtures where parts need constrained motion, clear mounting references, and reliable mechanical support.
Visual Features: Visually, the model presents a black articulated fixture bracket with an open square frame, hinge bosses, lower plate, and several bolted joints. The material appears to be machined steel, aluminum, or coated engineering metal, with matte to semi-gloss faces, chamfered edges, and visible bolt holes that make mounting and adjustment points easy to identify. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.07495799660682678, -0.15510199964046478, -0.038600001484155655)","(0.0749019980430603, 0.08873800188302994, 0.1241459995508194)"
IndustrialPart,IndustrialPart.n.3,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T054.usd,DNA:D_{J}(cv),"Functional Features: This object is a bearing or shaft-support component. Functionally, it is used to support rotating shafts, reduce friction, preserve alignment, and carry radial or light axial loads. It is suitable for conveyors, fans, rollers, rotary fixtures, small motors, and transmission mechanisms where smooth rotation and durable mechanical support are required.
Visual Features: Visually, the model presents a gray circular bearing ring with evenly spaced bolt holes, thin annular walls, and a large central opening. The material appears to be machined steel or coated metal, with concentric races, circular bores, bolt holes, and smooth contact surfaces for low-friction rotation. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.08900000154972076, -0.0889969989657402, -0.019999999552965164)","(0.08900000154972076, 0.0889969989657402, 0.019999999552965164)"
IndustrialPart,IndustrialPart.n.4,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T055.usd,DNA:D_{J}(cw),"Functional Features: This object is a vacuum suction or adsorption component. Functionally, it is used to grip, seal, lift, or cushion workpieces by creating contact pressure or vacuum force. It is suitable for pick-and-place robots, packaging lines, electronics assembly, logistics sorting, glass or plastic handling, and automated feeding systems where non-destructive temporary gripping is needed.
Visual Features: Visually, the model presents two bright blue suction-pad components, one with a smooth oval body and another with a perforated beige contact insert. The material appears to mix rubber, silicone, plastic, and small metal inserts, with flexible bellows, soft contact lips, glossy or frosted surfaces, and threaded connector areas for vacuum hardware. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.08199000358581543, -0.03372799977660179, -0.03947699815034866)","(0.0819849967956543, 0.013953999616205692, 0.03949800133705139)"
IndustrialPart,IndustrialPart.n.5,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T056.usd,DNA:D_{J}(cx),"Functional Features: This object is an electrical or circuit-related component. Functionally, it is used to connect, route, support, insulate, or protect signal and power interfaces inside industrial equipment. It is suitable for control panels, sensor modules, test fixtures, robotic tooling, automated conveyors, and mechatronic assemblies where reliable electrical contact and compact packaging are important.
Visual Features: Visually, the model presents a light gray circuit support frame with intersecting thin ribs, upright panels, and several stepped slots. The material appears to combine plastic, transparent resin, metal terminals, and insulated housings, with small connector features, smooth molded faces, and compact surfaces suited to electrical packaging. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.04897899925708771, -0.04897899925708771, -0.018989000469446182)","(0.05871500074863434, 0.05871500074863434, 0.020210999995470047)"
IndustrialPart,IndustrialPart.n.6,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T057.usd,DNA:D_{J}(cy),"Functional Features: This object is an electrical or circuit-related component. Functionally, it is used to connect, route, support, insulate, or protect signal and power interfaces inside industrial equipment. It is suitable for control panels, sensor modules, test fixtures, robotic tooling, automated conveyors, and mechatronic assemblies where reliable electrical contact and compact packaging are important.
Visual Features: Visually, the model presents a translucent white rounded electronic block with soft rectangular contours, shallow side recesses, and a frosted surface. The material appears to combine plastic, transparent resin, metal terminals, and insulated housings, with small connector features, smooth molded faces, and compact surfaces suited to electrical packaging. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.05778999999165535, -0.03379099816083908, -0.025474999099969864)","(0.05778999999165535, 0.03379200026392937, 0.022453999146819115)"
IndustrialPart,IndustrialPart.n.7,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T058.usd,DNA:D_{J}(cz),"Functional Features: This object is an optical, sensing, or illumination-related component. Functionally, it is used to mount, protect, guide, or expose lenses, sensors, light paths, or inspection heads for machine vision and detection tasks. It is suitable for robotic perception, quality inspection, barcode reading, alignment stations, safety sensors, and automated workcells that depend on stable optical positioning.
Visual Features: Visually, the model presents a white cylindrical optical adapter with a flared front rim, black inner aperture, and a rear tube extension. The material appears to combine coated plastic, metal, and transparent lens-like elements, with smooth cylindrical apertures, dark inner openings, and clean surfaces that help control light and sensor alignment. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.03299500048160553, -0.032993000000715256, -0.05626500025391579)","(0.03299500048160553, 0.032993000000715256, 0.05879700183868408)"
IndustrialPart,IndustrialPart.n.8,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T059.usd,DNA:D_{J}(da),"Functional Features: This object is an electronic enclosure or protective housing. Functionally, it is used to hold sensors, circuit boards, connectors, lamps, or small control modules while protecting them from dust, incidental impact, and handling damage. It is suitable for automation cabinets, robotic end effectors, inspection devices, warehouse equipment, and embedded machine-control stations where electronics need a compact protective shell.
Visual Features: Visually, the model presents a dark ribbed electronics block with a large vertical central bore, side fins, and a stepped rectangular base. The material appears to be molded plastic, translucent resin, or coated metal, with smooth walls, rounded corners, shallow recesses, and clean molded or machined surfaces for compact device packaging. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.057009998708963394, -0.021988000720739365, -0.029131999239325523)","(0.05699000135064125, 0.03081200085580349, 0.029068000614643097)"
IndustrialPart,IndustrialPart.n.9,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T060.usd,DNA:D_{J}(db),"Functional Features: This object is an optical, sensing, or illumination-related component. Functionally, it is used to mount, protect, guide, or expose lenses, sensors, light paths, or inspection heads for machine vision and detection tasks. It is suitable for robotic perception, quality inspection, barcode reading, alignment stations, safety sensors, and automated workcells that depend on stable optical positioning.
Visual Features: Visually, the model presents a gray optical bracket with a large circular coil or cable-like loop, upright wall, and top locating slot. The material appears to combine coated plastic, metal, and transparent lens-like elements, with smooth cylindrical apertures, dark inner openings, and clean surfaces that help control light and sensor alignment. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.031578000634908676, -0.039400000125169754, -0.03963899984955788)","(0.03202199935913086, 0.039400000125169754, 0.07316000014543533)"
IndustrialPart,IndustrialPart.n.10,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T061.usd,DNA:D_{J}(dc),"Functional Features: This object is a fastening or securing component. Functionally, it is used to lock, clamp, space, or connect mechanical parts so that assemblies remain stable under vibration, repeated service, and positioning loads. It is suitable for machine frames, brackets, bearing seats, modular fixtures, robotic tools, and maintenance assemblies where quick installation and dependable mechanical retention are required.
Visual Features: Visually, the model presents a black fastening lever plate with two circular holes, a protruding pin, and rounded end bosses. The material appears to be steel, brass, aluminum, or dark coated metal, with machined holes, threads, ribs, pins, and robust matte surfaces designed for repeated tightening and service. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.044461000710725784, -0.06746800243854523, -0.018518999218940735)","(0.04443899914622307, 0.04533400014042854, 0.0592540018260479)"
IndustrialPart,IndustrialPart.n.11,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T062.usd,DNA:D_{J}(dd),"Functional Features: This object is an industrial fixture or clamping component. Functionally, it is used to locate, support, press, or align workpieces and auxiliary modules so that machining, assembly, inspection, and robotic handling can be repeated with stable positioning. It is suitable for machine tools, assembly jigs, palletized workstations, inspection benches, and maintenance fixtures where parts need constrained motion, clear mounting references, and reliable mechanical support.
Visual Features: Visually, the model presents a gray rectangular clamp block with a window opening, cylindrical roller insert, and rounded bottom clearance slot. The material appears to be machined steel, aluminum, or coated engineering metal, with matte to semi-gloss faces, chamfered edges, and visible bolt holes that make mounting and adjustment points easy to identify. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.02500000037252903, -0.052097998559474945, -0.05602400004863739)","(0.02500000037252903, 0.047901999205350876, 0.05397599935531616)"
IndustrialPart,IndustrialPart.n.12,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T063.usd,DNA:D_{J}(de),"Functional Features: This object is a fastening or securing component. Functionally, it is used to lock, clamp, space, or connect mechanical parts so that assemblies remain stable under vibration, repeated service, and positioning loads. It is suitable for machine frames, brackets, bearing seats, modular fixtures, robotic tools, and maintenance assemblies where quick installation and dependable mechanical retention are required.
Visual Features: Visually, the model presents a tall gray fastener block with side holes, a long vertical slot, and a narrow internal channel. The material appears to be steel, brass, aluminum, or dark coated metal, with machined holes, threads, ribs, pins, and robust matte surfaces designed for repeated tightening and service. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.025219999253749847, -0.055435001850128174, -0.012621000409126282)","(0.0247809998691082, 0.05456500127911568, 0.012378999963402748)"
IndustrialPart,IndustrialPart.n.13,/media/simple/another_Documents/isaacsim_assets/device_data/usdz/Part/T064.usd,DNA:D_{J}(df),"Functional Features: This object is an electronic enclosure or protective housing. Functionally, it is used to hold sensors, circuit boards, connectors, lamps, or small control modules while protecting them from dust, incidental impact, and handling damage. It is suitable for automation cabinets, robotic end effectors, inspection devices, warehouse equipment, and embedded machine-control stations where electronics need a compact protective shell.
Visual Features: Visually, the model presents a translucent rounded electronic enclosure with two recessed compartments, soft edges, and a milky molded finish. The material appears to be molded plastic, translucent resin, or coated metal, with smooth walls, rounded corners, shallow recesses, and clean molded or machined surfaces for compact device packaging. Overall, the simplified CAD-style geometry emphasizes the part's working clearances, connection points, and installation orientation for downstream scene construction and retrieval.","(-0.0539809986948967, -0.01747800037264824, -0.033987000584602356)","(0.0539809986948967, 0.01912200078368187, 0.033987000584602356)"
